,biographyUrl,canton,cantonName,council,faction,factionName,firstName,function,homepage,id,lastName,number,party,partyName,pictureUrl,updated
210,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1159,SZ,Schwyz,N,V,Groupe de l'Union démocratique du Centre,Pirmin,Membre,www.pirmin-schwander.ch,1159,Schwander,2631,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2631.jpg,2015-11-12T17:46:50Z
211,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4199,ZH,Zurich,N,S,Groupe socialiste,Priska,Membre,www.priskaseilergraf.ch,4199,Seiler Graf,3094,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3094.jpg,2018-03-15T09:37:05Z
212,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=354,GR,Grisons,N,S,Groupe socialiste,Silva,Membre,www.silvasemadeni.ch,354,Semadeni,2417,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2417.jpg,2018-02-21T11:14:15Z
213,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3920,JU,Jura,S,C,Groupe PDC,Anne,Membre,,3920,Seydoux-Christe,2723,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2723.jpg,2016-02-01T11:32:54Z
214,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4146,BE,Berne,N,BD,Groupe BD,Heinz,Membre,www.heinzsiegenthaler.ch,4146,Siegenthaler,3048,PBD,Parti bourgeois-démocratique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3048.jpg,2017-08-28T11:39:04Z
215,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4173,BL,Bâle-Campagne,N,V,Groupe de l'Union démocratique du Centre,Sandra,Membre,,4173,Sollberger,3095,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3095.jpg,2016-11-21T09:31:20Z
216,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1120,GE,Genève,N,S,Groupe socialiste,Carlo,Membre,www.carlosommaruga.ch,1120,Sommaruga,2632,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2632.jpg,2017-11-02T11:05:43Z
217,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=214,AG,Argovie,N,V,Groupe de l'Union démocratique du Centre,Luzi,Membre,www.luzi-stamm.ch,214,Stamm,2323,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2323.jpg,2015-05-17T21:18:19Z
218,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4174,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Barbara,Membre,,4174,Steinemann,3096,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3096.jpg,2016-09-29T08:45:41Z
219,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1267,BE,Berne,S,S,Groupe socialiste,Hans,Membre,www.hansstoeckli.ch,1267,Stöckli,2647,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2647.jpg,2016-11-09T13:04:48Z
220,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4036,BE,Berne,N,C,Groupe PDC,Marianne,Membre,www.marianne-streiff.ch,4036,Streiff-Feller,2747,PEV,Parti évangélique suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2747.jpg,2015-11-17T17:20:48Z
221,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3907,VD,Vaud,N,G,Groupe des Verts,Adèle,Membre,www.adelethorens.ch,3907,Thorens Goumaz,2710,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2710.jpg,2018-11-14T13:59:54Z
222,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4221,LU,Lucerne,N,G,Groupe des Verts,Michael,Membre,www.michael-toengi.ch,4221,Töngi,3122,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3122.jpg,2018-02-09T08:41:19Z
223,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4113,GE,Genève,N,S,Groupe socialiste,Manuel,Membre,www.manueltornare.ch,4113,Tornare,3007,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3007.jpg,2016-02-02T15:38:52Z
224,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4128,BE,Berne,N,G,Groupe des Verts,Aline,Membre,www.alinetrede.ch,4128,Trede,3032,PES,Parti écologiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3032.jpg,2018-05-25T18:25:25Z
225,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4175,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Mauro,Membre,www.mauro-tuena.ch,4175,Tuena,3097,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3097.jpg,2016-07-11T10:48:43Z
226,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4054,LU,Lucerne,N,RL,Groupe libéral-radical,Albert,Membre,www.albert-vitali.ch,4054,Vitali,2761,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2761.jpg,2016-06-13T11:01:16Z
227,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4085,OW,Obwald,N,C,Groupe PDC,Karl,Membre,www.karlvogler.ch,4085,Vogler,2787,csp-ow,Christlich-soziale Partei Obwalden,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2787.jpg,2015-11-18T15:35:00Z
228,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4176,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Hans-Ueli,Membre,www.hansuelivogt.ch,4176,Vogt,3098,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3098.jpg,2016-02-01T11:16:24Z
229,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3910,BE,Berne,N,V,Groupe de l'Union démocratique du Centre,Erich,Membre,www.erichv7thal.ch,3910,von Siebenthal,2713,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2713.jpg,2018-01-11T11:40:31Z
230,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4205,FR,Fribourg,S,C,Groupe PDC,Beat,Membre,www.beat-vonlanthen.ch,4205,Vonlanthen,3106,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3106.jpg,2018-04-17T11:38:07Z
231,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4177,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Bruno,Membre,www.brunowalliser.ch,4177,Walliser,3099,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3099.jpg,2019-05-14T16:00:42Z
232,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4142,ZH,Zurich,N,RL,Groupe libéral-radical,Beat,Président(e),www.beatwalti.ch,4142,Walti,3044,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3044.jpg,2015-11-17T15:03:14Z
233,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3912,BE,Berne,N,RL,Groupe libéral-radical,Christian,Membre,www.wasserfallen.news,3912,Wasserfallen,2715,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2715.jpg,2016-08-15T09:12:20Z
234,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4224,BE,Berne,N,S,Groupe socialiste,Flavia,Membre,www.flaviawasserfallen.ch,4224,Wasserfallen,3125,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3125.jpg,2018-05-24T10:23:30Z
235,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4194,VD,Vaud,N,RL,Groupe libéral-radical,Laurent,Membre,www.laurentwehrli.com,4194,Wehrli,3100,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3100.jpg,2018-07-04T11:05:20Z
236,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3931,ZH,Zurich,N,GL,Groupe vert'libéral,Thomas,Membre,www.glpweibel.ch,3931,Weibel,2728,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2728.jpg,2016-04-05T11:11:10Z
237,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4057,AG,Argovie,N,S,Groupe socialiste,Cédric,Membre,www.cedricwermuth.ch,4057,Wermuth,2759,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2759.jpg,2019-01-11T08:30:34Z
238,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4152,NW,Nidwald,S,RL,Groupe libéral-radical,Hans,Membre,www.wickihans.ch,4152,Wicki,3054,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3054.jpg,2017-07-27T10:40:46Z
239,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1142,SO,Soleure,N,V,Groupe de l'Union démocratique du Centre,Walter,Membre,www.walter-wobmann.ch,1142,Wobmann,2638,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2638.jpg,2018-01-10T16:53:57Z
240,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4237,SG,St-Gall,S,C,Groupe PDC,Benedikt,Membre,,4237,Würth,3136,PDC,Parti démocrate-chrétien suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3136.jpg,2019-06-12T08:57:05Z
241,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4226,BE,Berne,N,S,Groupe socialiste,Adrian,Membre,www.adrianwuethrich.ch,4226,Wüthrich,3127,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3127.jpg,2018-05-24T10:57:19Z
242,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4178,ZH,Zurich,N,V,Groupe de l'Union démocratique du Centre,Claudio,Membre,www.zanetti.ch,4178,Zanetti,3101,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3101.jpg,2015-10-29T17:31:42Z
243,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=525,SO,Soleure,S,S,Groupe socialiste,Roberto,Membre,www.robertozanetti.ch,525,Zanetti,2546,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2546.jpg,2017-11-28T09:38:31Z
244,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4179,AR,Appenzell Rh.-Ext.,N,V,Groupe de l'Union démocratique du Centre,David,Membre,www.david-zuberbuehler.ch,4179,Zuberbühler,3102,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3102.jpg,2018-12-19T17:04:15Z
